2015,1,1,0.008166719644079128
2015,1,2,0.00734428052918524
2015,1,3,0.008774353001218819
2015,1,4,0.008495365603221672
2015,1,5,0.00925848628599277
2015,1,6,0.01075471085408145
2015,1,7,0.011579431686509349
2015,1,8,0.015335180678418665
2015,1,9,0.010039298148747263
2015,1,10,0.01026209886967339
2015,1,11,0.009105487185741617
2015,1,12,0.009543526502237441
2015,1,13,0.007877535855522096
2015,1,14,0.008193431283475678
2015,1,15,0.008643787612526587
2015,1,16,0.008849799137893233
2015,1,17,0.008821308215109288
2015,1,18,0.008769460355273298
2015,1,19,0.008405476945856237
2015,1,20,0.008293179907669262
2015,1,21,0.009086093834938965
2015,1,22,0.010165945394698674
2015,1,23,0.009426769268425858
2015,1,24,0.01185046403221447
2015,1,25,0.011399559977747066
2015,1,26,0.013927421380284294
2015,1,27,0.013703899043709387
2015,1,28,0.01484246415641391
2015,1,29,0.0130447271061922
2015,1,30,0.011964669978390598
2015,1,31,0.013082404457611215
2015,1,32,0.010570325790387615
2015,1,33,0.015524544530342577
2015,1,34,0.014024824685542323
2015,1,35,0.013939481948219524
2015,1,36,0.01389660951858829
2015,1,37,0.012117106951500064
2015,1,38,0.012753831925171592
2015,1,39,0.012609776976250141
2015,1,40,0.012064322449924827
2015,1,41,0.013172664153693931
2015,1,42,0.01100216722983887
2015,1,43,0.01292476140285212
2015,1,44,0.012417033168537992
2015,1,45,0.012668659714459903
2015,1,46,0.013033687820064331
2015,1,47,0.013324847814079726
2015,1,48,0.013147414982868621
2015,1,49,0.01198133285122665
2015,1,50,0.014224645368904963
2015,1,51,0.011394918343459256
2015,1,52,0.01505849314704519
2015,1,53,0.01407392436402287
2015,1,54,0.011918115227207546
2015,1,55,0.012262823118892022
2015,1,56,0.013090524640094699
2015,1,57,0.009518096913328894
2015,1,58,0.01063069919245509
2015,1,59,0.011746637236224449
2015,1,60,0.013569222865532266
2015,1,61,0.01220657660729203
2015,1,62,0.010131738579198498
2015,1,63,0.009307623122167237
2015,1,64,0.010745827985399936
2015,1,65,0.009468584294050035
2015,1,66,0.011662443434280164
2015,1,67,0.01194796724592069
2015,1,68,0.011785458793956559
2015,1,69,0.012459274919335933
2015,1,70,0.01061151511713484
2015,1,71,0.013196006723934188
2015,1,72,0.011182976910845901
2015,1,73,0.010713945580549576
2015,1,74,0.008746321271797114
2015,1,75,0.010091306681931091
2015,1,76,0.012822478069964189
2015,1,77,0.008762796734839293
2015,2,1,0.008175165532359734
2015,2,2,0.007319065804853583
2015,2,3,0.008855443923612448
2015,2,4,0.008474208873908753
2015,2,5,0.009380367393378022
2015,2,6,0.01099158929241748
2015,2,7,0.011738885256102628
2015,2,8,0.015566004196449
2015,2,9,0.011501724313481392
2015,2,10,0.010272696374235665
2015,2,11,0.008975377294501853
2015,2,12,0.009797033180683277
2015,2,13,0.0075874798925008
2015,2,14,0.008013017900907048
2015,2,15,0.008982484905773374
2015,2,16,0.008615513158340578
2015,2,17,0.009070242736766482
2015,2,18,0.009411952254783376
2015,2,19,0.008598762240062636
2015,2,20,0.008688477045212493
2015,2,21,0.009238667054358543
2015,2,22,0.010250269862619819
2015,2,23,0.00969893971675179
2015,2,24,0.01196856783686696
2015,2,25,0.01165084209822954
2015,2,26,0.014794934254405341
2015,2,27,0.014094931178850967
2015,2,28,0.014857317907626079
2015,2,29,0.013586666534519388
2015,2,30,0.012648394428367177
2015,2,31,0.013264831831947807
2015,2,32,0.01062477354243793
2015,2,33,0.015255698594900027
2015,2,34,0.014305966748684062
2015,2,35,0.013949094731003866
2015,2,36,0.01276265422532269
2015,2,37,0.012337157531222859
2015,2,38,0.012579393150528672
2015,2,39,0.01297441336473763
2015,2,40,0.012141096307400923
2015,2,41,0.013574285033552269
2015,2,42,0.011824305857953172
2015,2,43,0.013227955697543885
2015,2,44,0.01184143350317284
2015,2,45,0.012129485265488838
2015,2,46,0.013705572239977076
2015,2,47,0.01048220802118705
2015,2,48,0.013115724431474613
2015,2,49,0.012800607445102164
2015,2,50,0.010181459535233027
2015,2,51,0.01189251814525312
2015,2,52,0.012918860103011366
2015,2,53,0.012275767840496575
2015,2,54,0.013259967321016135
2015,2,55,0.017727903813619873
2015,2,56,0.012979936562838697
2015,2,57,0.010013851057169624
2015,2,58,0.011227043494529907
2015,2,59,0.013052831887014603
2015,2,60,0.013505133961885404
2015,2,61,0.011971319245040532
2015,2,62,0.012031345391600124
2015,2,63,0.011069992644719528
2015,2,64,0.010636286336532904
2015,2,65,0.010958586615012256
2015,2,66,0.01190000279755647
2015,2,67,0.01242859768479371
2015,2,68,0.012350104644265593
2015,2,69,0.01342114649578505
2015,2,70,0.009382979907880847
2015,2,71,0.01217195563464094
2015,2,72,0.010381277553843653
2015,2,73,0.011687757718020957
2015,2,74,0.008397808618972921
2015,2,75,0.011702949709082427
2015,2,76,0.012720527510104931
2015,2,77,0.008856302778827449
2015,3,1,0.008363751622909974
2015,3,2,0.007546542545286211
2015,3,3,0.008890556643529479
2015,3,4,0.008900844609792624
2015,3,5,0.009591120977209896
2015,3,6,0.011112696207156145
2015,3,7,0.011881646767864571
2015,3,8,0.015464989004238735
2015,3,9,0.010916940195015126
2015,3,10,0.010318206946067948
2015,3,11,0.009568561676549698
2015,3,12,0.010323337975716617
2015,3,13,0.008005578990345505
2015,3,14,0.008638412177432941
2015,3,15,0.008856169266650274
2015,3,16,0.008933257661234633
2015,3,17,0.008935070654533172
2015,3,18,0.008900642956805888
2015,3,19,0.008342084131488741
2015,3,20,0.008563753919674542
2015,3,21,0.009221032591355078
2015,3,22,0.010452691927569778
2015,3,23,0.009716044846541799
2015,3,24,0.012095332631655409
2015,3,25,0.011586927973804962
2015,3,26,0.014027970460675871
2015,3,27,0.01367326612062216
2015,3,28,0.014882844233863502
2015,3,29,0.01358198860951728
2015,3,30,0.012172849055651878
2015,3,31,0.013315697279068726
2015,3,32,0.01051526889251269
2015,3,33,0.015364190223200189
2015,3,34,0.014079180070764849
2015,3,35,0.014148069602694283
2015,3,36,0.013206454009247729
2015,3,37,0.010697496630533375
2015,3,38,0.012856315418706053
2015,3,39,0.012740581062727912
2015,3,40,0.010985941024725018
2015,3,41,0.013401595014391985
2015,3,42,0.01127140871855416
2015,3,43,0.013237965281270917
2015,3,44,0.011999604944126127
2015,3,45,0.012048222624547198
2015,3,46,0.013130225894326813
2015,3,47,0.009834844488216568
2015,3,48,0.011995448301938655
2015,3,49,0.013386292544552819
2015,3,50,0.01118677659564956
2015,3,51,0.011695189493773222
2015,3,52,0.013725762809617561
2015,3,53,0.013152367976883638
2015,3,54,0.013295790398257908
2015,3,55,0.013418207595180948
2015,3,56,0.013074218613174496
2015,3,57,0.011196995703142948
2015,3,58,0.011720997825173725
2015,3,59,0.01214270809779709
2015,3,60,0.013400900975376955
2015,3,61,0.012583267870215178
2015,3,62,0.01049806341962739
2015,3,63,0.011211239103151279
2015,3,64,0.01010727951265585
2015,3,65,0.009941055594399457
2015,3,66,0.01228837154196323
2015,3,67,0.012632819668985273
2015,3,68,0.012594682613253845
2015,3,69,0.013084131827502062
2015,3,70,0.01116938183351937
2015,3,71,0.012036696952740506
2015,3,72,0.011116413479940634
2015,3,73,0.011679594838518036
2015,3,74,0.006081829274544341
2015,3,75,0.011177498057047661
2015,3,76,0.013071344543046566
2015,3,77,0.009116296159861273
2015,4,1,0.008269743344796127
2015,4,2,0.007879226964872185
2015,4,3,0.008990829889563788
2015,4,4,0.008834939201762215
2015,4,5,0.009603551959786016
2015,4,6,0.011185393957466901
2015,4,7,0.01191032334681647
2015,4,8,0.015405970622117111
2015,4,9,0.011092962226656487
2015,4,10,0.010241089178118844
2015,4,11,0.009280626882573086
2015,4,12,0.010037631074716051
2015,4,13,0.007862682557402838
2015,4,14,0.008718390776723145
2015,4,15,0.008629213360739529
2015,4,16,0.008866101178454483
2015,4,17,0.009646318268720058
2015,4,18,0.009321836172485862
2015,4,19,0.008537864063530545
2015,4,20,0.008400147224454611
2015,4,21,0.00908208647986783
2015,4,22,0.010535845326922142
2015,4,23,0.009698918820444814
2015,4,24,0.012121510535331373
2015,4,25,0.01176069834119825
2015,4,26,0.013080059450124044
2015,4,27,0.013919624522644064
2015,4,28,0.014865934737460982
2015,4,29,0.013529620385367803
2015,4,30,0.01303981603797332
2015,4,31,0.01335760041786321
2015,4,32,0.010480541452733612
2015,4,33,0.015445724081421322
2015,4,34,0.014298250551062758
2015,4,35,0.014129016641385753
2015,4,36,0.012524483247387062
2015,4,37,0.011758932058015701
2015,4,38,0.012713277287917771
2015,4,39,0.013013494957402038
2015,4,40,0.011413150217741447
2015,4,41,0.013678330801791865
2015,4,42,0.01203646490562362
2015,4,43,0.01359835973131873
2015,4,44,0.011430074123880675
2015,4,45,0.012125237526340702
2015,4,46,0.012603361948606479
2015,4,47,0.011160944558688919
2015,4,48,0.012248281618803262
2015,4,49,0.013388586610566883
2015,4,50,0.010567947697839386
2015,4,51,0.012265411087798554
2015,4,52,0.0170513674555818
2015,4,53,0.015208680142072281
2015,4,54,0.012520230256470723
2015,4,55,0.012742519920335987
2015,4,56,0.013259606848183083
2015,4,57,0.010355050710801728
2015,4,58,0.011391974642356804
2015,4,59,0.012490608603687094
2015,4,60,0.013646372751557506
2015,4,61,0.012312329565993357
2015,4,62,0.011161117742472889
2015,4,63,0.011659624911262427
2015,4,64,0.009796242762408333
2015,4,65,0.010504539194559617
2015,4,66,0.011251225002448724
2015,4,67,0.011992619618762303
2015,4,68,0.012139797462609214
2015,4,69,0.0130643534896496
2015,4,70,0.00948438320232087
2015,4,71,0.012478821722889855
2015,4,72,0.010114009537970642
2015,4,73,0.010343505365010525
2015,4,74,0.008285969123497477
2015,4,75,0.009410732581928302
2015,4,76,0.013258697471099467
2015,4,77,0.009126372713918942
2015,5,1,0.008238681506505283
2015,5,2,0.007800667510167315
2015,5,3,0.008753213983108113
2015,5,4,0.008506399596620026
2015,5,5,0.009193451730026858
2015,5,6,0.010863108530417024
2015,5,7,0.011527472374480652
2015,5,8,0.015099847462546407
2015,5,9,0.010052308864807446
2015,5,10,0.01033761315327711
2015,5,11,0.009315065540229261
2015,5,12,0.009691425704367663
2015,5,13,0.007935164305870263
2015,5,14,0.008408005404779715
2015,5,15,0.008463729363619804
2015,5,16,0.008424739241814833
2015,5,17,0.00967426506622546
2015,5,18,0.009244767965317686
2015,5,19,0.00800259237458948
2015,5,20,0.008402190157124194
2015,5,21,0.009083340827558834
2015,5,22,0.010115799212882023
2015,5,23,0.009441946971286568
2015,5,24,0.011785855548493854
2015,5,25,0.011315250747693004
2015,5,26,0.012934507006744672
2015,5,27,0.013636414402738868
2015,5,28,0.014449575295542803
