2017,7,1,0.016531946870303425,0.01294822090818997,0.3443419978679874,29
2017,7,2,0.013119948007636379,0.01264606837699459,0.5079743696982559,25
2017,7,3,0.013972947723303139,0.014488935574762144,1.052148103915569,36
2017,7,4,0.0069052357934928305,0.013262527179170763,0.4488632306970356,46
2017,7,5,0.005524188634794264,0.014255965985317948,0.29422023235824124,19
2017,7,6,0.022381087777732647,0.014237031410650558,3.5266254550672556,85
2017,7,7,0.01620699459766847,0.01594044140290872,1.704447059714538,67
2017,7,8,0.04654941305495755,0.016597914275256632,13.866683541553913,188
2017,7,9,0.0014216661927779358,0.01170235360789716,0.0072701402141415045,4
2017,7,10,0.00402128437385759,0.011360072978284765,0.10600798391642524,10
2017,7,11,0.003899427271619481,0.011663023057112401,0.7770208378204946,12
2017,7,12,0.00199033266988911,0.011837343629893787,0.057183568059739225,8
2017,7,13,0.003371379828587676,0.01245186499988282,0.07308514337045238,14
2017,7,14,0.008489378122588246,0.012228007298220257,0.5225374148534765,23
2017,7,15,0.012145091189731509,0.012295133246038828,0.17144540528120766,19
2017,7,16,0.010723424996953572,0.012637283117790546,0.7239243166193544,36
2017,7,17,0.004143141476095699,0.012018682687276511,0.02877699695827518,15
2017,7,18,0.0020715707380478494,0.012973637938643753,0.010095328645395883,4
2017,7,19,0.01681628010885901,0.013428871196848902,0.11861189828250396,25
2017,7,20,0.005524188634794264,0.014782213603120911,0.046714248658768796,6
2017,7,21,0.008123806815873918,0.013859701270423358,0.3391269357403202,17
2017,7,22,0.019253422153621188,0.01419571108210202,0.9235222430585874,57
2017,7,23,0.029530037775701692,0.014871683120921941,0.11500083017590026,9
2017,7,24,0.03200779885454324,0.015587313889622888,2.2774126363519565,90
2017,7,25,0.05698850481335554,0.013372958528244999,0.04287122374061914,17
2017,7,26,0.020268898005605426,0.016264814653701602,0.01348953204804367,3
2017,7,27,0.017181851415573338,0.015906013499127805,0.11515705671911768,4
2017,7,28,0.03200779885454324,0.014652868115801423,7.317632633993643,140
2017,7,29,0.03306389374060685,0.014542627861068615,0.05964238726046062,2
2017,7,30,0.017222470449652708,0.01428405330158537,0.09320778978307681,7
2017,7,31,0.009261139770096268,0.014341454362735949,0.19312433227032852,37
2017,7,32,0.038425606239083636,0.017242101844053684,13.522277642553766,195
2017,7,33,0.006742759657175352,0.014567167572036785,2.15828320445003,29
2017,7,34,0.0038588082375401113,0.013476338546846267,0.7051434888158763,11
2017,7,35,0.009626711076810594,0.01274742371365617,0.5809870907896172,8
2017,7,36,0.002396523010682806,0.013074141797135485,0.1639312787735568,2
2017,7,37,0.003899427271619481,0.01345069393888845,0.1874291661293171,0
2017,7,38,0.013201186075795117,0.01228299001787459,0.4742923301657873,4
2017,7,39,0.006092855111905439,0.012745593939968703,0.7914970139761767,7
2017,7,40,0.009748568179048702,0.013382460473041192,0.21880940351575223,3
2017,7,41,0.0067021406230959825,0.01340291207840696,1.7520583946850212,40
2017,7,42,0.014582233234493683,0.013784891013671098,0.4667559749377642,10
2017,7,43,0.03306389374060685,0.012443467943530006,0.6628498813894657,7
2017,7,44,0.022421706811812016,0.013169952400477275,1.270175987716683,9
2017,7,45,0.00499614119176246,0.013296483752032422,0.11352643343429088,1
2017,7,46,0.018684755676510012,0.012227192069620694,0.28163458514243683,1
2017,7,47,0.0018684755676510012,0.013142880820655161,0.0,1
2017,7,48,0.004752426987286242,0.012639493794546973,0.17632414226955842,2
2017,7,49,0.02786465737844754,0.012170883845199246,0.28633070065463256,6
2017,7,50,0.00402128437385759,0.012858931844813907,0.10720523905624066,1
2017,7,51,0.006214712214143547,0.012008905750227995,0.375546749437743,1
2017,7,52,0.004102522442016329,0.012484839282808044,0.041161265943478076,1
2017,7,53,0.0161663755635891,0.012440302849169244,0.20620705224769328,3
2017,7,54,0.005239855396238677,0.012624294426933904,0.08536388109199128,1
2017,7,55,0.0025589991470002845,0.01228526116631052,0.0001083397710100367,2
2017,7,56,0.0074332832365246355,0.012077989475688198,5.792929468294945,20
2017,7,57,0.0026402372151590235,0.013190406055443216,0.028458299043683424,3
2017,7,58,0.008489378122588246,0.013414499861961065,0.12724617875582891,5
2017,7,59,0.00398066533977822,0.013863567635766934,0.0902964764517302,9
2017,7,60,0.005686664771111743,0.013383110117401266,0.10972567204821522,14
2017,7,61,0.018319184369795686,0.013089201327750148,0.1618085646931297,7
2017,7,62,0.0034526178967464152,0.012680771457390865,0.012835935958696747,4
2017,7,63,0.00800194971363581,0.013362693506262525,0.042883338245893105,5
2017,7,64,0.0032089036922701977,0.012440684096605545,0.05392496487305195,3
2017,7,65,0.0071489499979690485,0.012581435599185523,0.1061861685207298,4
2017,7,66,0.020593850278240382,0.012853680287789567,0.07854857958725675,6
2017,7,67,0.028677038060034934,0.013475515878280137,0.3898936188859992,3
2017,7,68,0.022421706811812016,0.013813958655839497,0.23959005302751546,9
2017,7,69,0.024533896583939233,0.013499803672258608,0.2712792016651453,2
2017,7,70,0.007514521304683375,0.013052024868777462,0.08520621107519998,8
2017,7,71,0.029164466468987366,0.013224846871846324,0.09708594288094491,5
2017,7,72,0.003290141760428937,0.013198877846690441,0.0368896698219574,11
2017,7,73,0.01088590113327105,0.01359991724275727,0.08659183545356902,4
2017,7,74,0.002680856249238393,0.012749053748553006,6.383128115764411e-06,7
2017,7,75,0.006499045452699134,0.0127029381901559,0.04745388447014742,4
2017,7,76,0.006499045452699134,0.012476947604122027,7.714990463318507,44
2017,7,77,0.01092652016735042,0.013604051052597377,0.9201049681567508,40
